WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Id" IN ('34a54460-4354-4862-a2cc-0225719bc1ae') OR e."Id" IS NULL) 
2022-12-06 15:43:01.5126|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__ObjectTypeOption_1='?' (DbType = Int32)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."DataType", e."CategoryId", e."ObjectType", e."ObjectId"
FROM "AttributeConfiguration" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND ((e."ObjectId" IN ('34a54460-4354-4862-a2cc-0225719bc1ae') OR e."ObjectId" IS NULL) AND (e."ObjectType" = @__ObjectTypeOption_1)) 
2022-12-06 15:43:01.5126|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.CustomerOrderController.SearchOptionOfPacketService (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 12.2826ms. 
2022-12-06 15:43:01.5126|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Order.SearchOptionOfPacketServiceResult'. 
2022-12-06 15:43:01.5126|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.CustomerOrderController.SearchOptionOfPacketService (TN.TNM.Api) in 16.152ms 
2022-12-06 15:43:01.5126|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 18.3492ms 200 application/json; charset=utf-8 
2022-12-06 15:43:04.1711||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:43:04.1711||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:43:04.2030||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:43:04.2030||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:43:09.1848||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:43:09.1848||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:43:09.2167||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:43:09.2167||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:43:14.1916||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:43:14.1916||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:43:14.2234||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:43:14.2234||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:43:17.5909|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5001/api/Product/getListServicePacket   
2022-12-06 15:43:17.5909|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:17.5909|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.9553ms 204  
2022-12-06 15:43:17.5909|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5001/api/Product/getListServicePacket application/json 49 
2022-12-06 15:43:17.5909|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:17.5909|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 15:43:17.5909|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "GetListServicePacket", controller = "Product"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Admin.Product.GetListServicePacketResult] GetListServicePacket(TN.TNM.DataAccess.Messages.Parameters.Admin.Product.GetListServicePacketParameter) on controller TN.TNM.Api.Controllers.ProductController (TN.TNM.Api). 
2022-12-06 15:43:17.5909|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 15:43:17.5909|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:17.5909|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 15:43:17.6056|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.ProductController.GetListServicePacket (TN.TNM.Api) - Validation state: Valid 
2022-12-06 15:43:17.6056|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:17.6056|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_1='?' (DbType = Guid), @__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."AttributeName", e."Description", e."ProvinceId", p."ProvinceName", e."Message", e."Name", e."ProductCategoryId", t."ProductCategoryName", e."Status"
FROM "ServicePacket" AS e
INNER JOIN (
    SELECT e0.*
    FROM "ProductCategory" AS e0
    WHERE e0."TenantId" = @__ef_filter___tenantId_1
) AS t ON e."ProductCategoryId" = t."ProductCategoryId"
INNER JOIN "Province" AS p ON e."ProvinceId" = p."ProvinceId"
WHERE e."TenantId" = @__ef_filter___tenantId_0 
2022-12-06 15:43:17.6056|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.ProductController.GetListServicePacket (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 6.1118ms. 
2022-12-06 15:43:17.6056|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Admin.Product.GetListServicePacketResult'. 
2022-12-06 15:43:17.6056|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.ProductController.GetListServicePacket (TN.TNM.Api) in 11.5813ms 
2022-12-06 15:43:17.6056|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 17.8561ms 200 application/json; charset=utf-8 
2022-12-06 15:43:19.2038||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:43:19.2038||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:43:19.2357||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:43:19.2357||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:43:19.9573|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5001/api/Product/getMasterDataCreateServicePacket   
2022-12-06 15:43:19.9573|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:19.9573|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.0502ms 204  
2022-12-06 15:43:19.9573|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5001/api/Product/getMasterDataCreateServicePacket application/json  
2022-12-06 15:43:19.9649|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:19.9649|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 15:43:19.9649|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "GetMasterDataCreateServicePacket", controller = "Product"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Admin.Product.GetMasterDataCreateServicePacketResult] GetMasterDataCreateServicePacket(TN.TNM.DataAccess.Messages.Parameters.Admin.Product.GetMasterDataCreateServicePacketParameter) on controller TN.TNM.Api.Controllers.ProductController (TN.TNM.Api). 
2022-12-06 15:43:19.9649|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 15:43:19.9649|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:19.9649|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 15:43:19.9649|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.ProductController.GetMasterDataCreateServicePacket (TN.TNM.Api) - Validation state: Invalid 
2022-12-06 15:43:19.9649|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:19.9649|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryTypeId", e."Active", e."CategoryTypeCode", e."CategoryTypeName", e."CreatedById", e."CreatedDate", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "CategoryType" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeCode" = 'ACTIONSTEP')
LIMIT 1 
2022-12-06 15:43:19.9649|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryTypeId", e."Active", e."CategoryTypeCode", e."CategoryTypeName", e."CreatedById", e."CreatedDate", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "CategoryType" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeCode" = 'ACTIONSTEP')
LIMIT 1 
2022-12-06 15:43:19.9649|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__categoryTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."SortOrder" AS "StepId", e."CategoryName", e."IsEdit", e."CategoryId"
FROM "Category" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND ((e."CategoryTypeId" = @__categoryTypeId_0) AND (e."IsEdit" = TRUE)) 
2022-12-06 15:43:19.9649|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__categoryTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."SortOrder" AS "StepId", e."CategoryName", e."IsEdit", e."CategoryId"
FROM "Category" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND ((e."CategoryTypeId" = @__categoryTypeId_0) AND (e."IsEdit" = FALSE)) 
2022-12-06 15:43:19.9807|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT x."ProvinceId", x."ProvinceName", x."ProvinceCode", x."ProvinceType"
FROM "Province" AS x 
2022-12-06 15:43:19.9807|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryTypeId", e."Active", e."CategoryTypeCode", e."CategoryTypeName", e."CreatedById", e."CreatedDate", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "CategoryType" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeCode" = 'ATTRIBUTE')
LIMIT 1 
2022-12-06 15:43:19.9807|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (6ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__attrCateType_CategoryTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryId", e."CategoryCode", e."CategoryName"
FROM "Category" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeId" = @__attrCateType_CategoryTypeId_0) 
2022-12-06 15:43:19.9807|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."ProductCategoryId", e."ProductCategoryName", e."ProductCategoryLevel", e."ProductCategoryCode", e."ParentId"
FROM "ProductCategory" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Active" = TRUE) 
2022-12-06 15:43:19.9961|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (2ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."EmployeeId", e."EmployeeName", e."EmployeeCode", (((e."EmployeeCode" || ' - ')) || e."EmployeeName") AS "EmployeeCodeName"
FROM "Employee" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Active" = TRUE) 
2022-12-06 15:43:19.9961|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."CategoryId", e."Name", e."Price"
FROM "Options" AS e
WHERE e."TenantId" = @__ef_filter___tenantId_0 
2022-12-06 15:43:19.9961|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.ProductController.GetMasterDataCreateServicePacket (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 27.3751ms. 
2022-12-06 15:43:19.9961|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Admin.Product.GetMasterDataCreateServicePacketResult'. 
2022-12-06 15:43:20.0127|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.ProductController.GetMasterDataCreateServicePacket (TN.TNM.Api) in 44.6828ms 
2022-12-06 15:43:20.0127|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 49.2403ms 200 application/json; charset=utf-8 
2022-12-06 15:43:20.2150|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5001/api/Product/getServicePacketById   
2022-12-06 15:43:20.2164|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:20.2164|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.759ms 204  
2022-12-06 15:43:20.2164|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5001/api/Product/getServicePacketById application/json 93 
2022-12-06 15:43:20.2164|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:20.2164|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 15:43:20.2164|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "GetServicePacketById", controller = "Product"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Admin.Product.GetServicePacketByIdResult] GetServicePacketById(TN.TNM.DataAccess.Messages.Parameters.Admin.Product.GetServicePacketByIdParameter) on controller TN.TNM.Api.Controllers.ProductController (TN.TNM.Api). 
2022-12-06 15:43:20.2164|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 15:43:20.2164|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:20.2164|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 15:43:20.2307|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.ProductController.GetServicePacketById (TN.TNM.Api) - Validation state: Valid 
2022-12-06 15:43:20.2307|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:20.2307|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_1='?' (DbType = Guid), @__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."StepId", e."RoleId", e."CategoryId", t."CategoryName", t."IsEdit"
FROM "PermissionConfiguration" AS e
INNER JOIN (
    SELECT e0.*
    FROM "Category" AS e0
    WHERE e0."TenantId" = @__ef_filter___tenantId_1
) AS t ON e."CategoryId" = t."CategoryId"
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__parameter_Id_0) 
2022-12-06 15:43:20.2307|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (2ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."CreatedById", e."CreatedDate", e."EmployeeId", e."PermissionConfigurationId", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "EmployeeMappingPermissionConfiguration" AS e
WHERE e."TenantId" = @__ef_filter___tenantId_0 
2022-12-06 15:43:20.2307|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_1='?' (DbType = Guid), @__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."ObjectId", e."ObjectType", e."DataType", e."CategoryId", t."CategoryName" AS "DataTypeName"
